,Age,BirthDate,BirthPlace,Cabin,Destination,Embarked,FirstName,Job,LastName,MaritalStatus,Nationality,Pclass,Relationships,Residence,Sex,Ticket,Title,UrlId,Survived
1188,19,1892-07-02,"Hackney, London, England",,"
Destination:       
      Jacksonville, Florida, United States
",Southampton,George John,Barman,Sage,,English,3rd Class Passenger,"['/titanic-victim/annie-elizabeth-sage.html', '/titanic-victim/anthony-william-sage.html', '/titanic-victim/constance-gladys-sage.html', '/titanic-victim/dorothy-dolly-florence-sage.html', '/titanic-victim/douglas-bullen-sage.html', '/titanic-victim/elizabeth-ada-sage.html', '/titanic-victim/frederick-sage.html', '/titanic-victim/john-george-sage.html', '/titanic-victim/stella-anne-sage.html', '/titanic-victim/thomas-henry-sage.html']","Peterborough, Cambridgeshire, England",Male,"
Ticket No. 2343, £69  11s ",Mr,/titanic-victim/george-john-sage.html,0.0
1189,44,1867-08-03,"Wolverhampton, Staffordshire, England",,"
Destination:       
      Jacksonville, Florida, United States
",Southampton,Annie Elizabeth,,Sage,Married,English,3rd Class Passenger,"['/titanic-victim/anthony-william-sage.html', '/titanic-victim/constance-gladys-sage.html', '/titanic-victim/dorothy-dolly-florence-sage.html', '/titanic-victim/douglas-bullen-sage.html', '/titanic-victim/elizabeth-ada-sage.html', '/titanic-victim/frederick-sage.html', '/titanic-victim/george-john-sage.html', '/titanic-victim/john-george-sage.html', '/titanic-victim/stella-anne-sage.html', '/titanic-victim/thomas-henry-sage.html']","Peterborough, Cambridgeshire, England",Female,"
Ticket No. 2343, £69  11s ",Mrs,/titanic-victim/annie-elizabeth-sage.html,0.0
1190,16,1895-07-06,"Hackney, London, England",,"
Destination:       
      Jacksonville, Florida, United States
",Southampton,Frederick,Cook,Sage,Single,English,3rd Class Passenger,"['/titanic-victim/annie-elizabeth-sage.html', '/titanic-victim/anthony-william-sage.html', '/titanic-victim/constance-gladys-sage.html', '/titanic-victim/dorothy-dolly-florence-sage.html', '/titanic-victim/douglas-bullen-sage.html', '/titanic-victim/elizabeth-ada-sage.html', '/titanic-victim/george-john-sage.html', '/titanic-victim/john-george-sage.html', '/titanic-victim/stella-anne-sage.html', '/titanic-victim/thomas-henry-sage.html']","Peterborough, Cambridgeshire, England",Male,"
Ticket No. 2343, £69  11s ",Mr,/titanic-victim/frederick-sage.html,0.0
1191,5,1907,"Wooton, Norfolk, England",,"
Destination:       
      Jacksonville, Florida, United States
",Southampton,Thomas Henry,,Sage,,English,3rd Class Passenger,"['/titanic-victim/annie-elizabeth-sage.html', '/titanic-victim/anthony-william-sage.html', '/titanic-victim/constance-gladys-sage.html', '/titanic-victim/dorothy-dolly-florence-sage.html', '/titanic-victim/douglas-bullen-sage.html', '/titanic-victim/elizabeth-ada-sage.html', '/titanic-victim/frederick-sage.html', '/titanic-victim/george-john-sage.html', '/titanic-victim/john-george-sage.html', '/titanic-victim/stella-anne-sage.html']","Peterborough, Cambridgeshire, England",Male,"
Ticket No. 2343, £69  11s ",Master,/titanic-victim/thomas-henry-sage.html,0.0
1192,10,1901-11-09,"Wooton, Norfolk, England",,"
Destination:       
      Jacksonville, Florida, United States
",Southampton,Elizabeth Ada,,Sage,,English,3rd Class Passenger,"['/titanic-victim/annie-elizabeth-sage.html', '/titanic-victim/anthony-william-sage.html', '/titanic-victim/constance-gladys-sage.html', '/titanic-victim/dorothy-dolly-florence-sage.html', '/titanic-victim/douglas-bullen-sage.html', '/titanic-victim/frederick-sage.html', '/titanic-victim/george-john-sage.html', '/titanic-victim/john-george-sage.html', '/titanic-victim/stella-anne-sage.html', '/titanic-victim/thomas-henry-sage.html']","Peterborough, Cambridgeshire, England",Female,"
Ticket No. 2343, £69  11s ",Miss,/titanic-victim/elizabeth-ada-sage.html,0.0
1193,14,1897-09-13,"Hackney, London, England",,"
Destination:       
      Jacksonville, Florida, United States
",Southampton,Dorothy Florence,Scholar,Sage,,English,3rd Class Passenger,"['/titanic-victim/annie-elizabeth-sage.html', '/titanic-victim/anthony-william-sage.html', '/titanic-victim/constance-gladys-sage.html', '/titanic-victim/douglas-bullen-sage.html', '/titanic-victim/elizabeth-ada-sage.html', '/titanic-victim/frederick-sage.html', '/titanic-victim/george-john-sage.html', '/titanic-victim/john-george-sage.html', '/titanic-victim/stella-anne-sage.html', '/titanic-victim/thomas-henry-sage.html']","Peterborough, Cambridgeshire, England",Female,"
Ticket No. 2343, £69  11s ",Miss,/titanic-victim/dorothy-dolly-florence-sage.html,0.0
1194,20,1891-07-25,"Hackney, London, England",,"
Destination:       
      Jacksonville, Florida, United States
",Southampton,Stella Anne,Dressmaker / Couturiere,Sage,Single,English,3rd Class Passenger,"['/titanic-victim/annie-elizabeth-sage.html', '/titanic-victim/anthony-william-sage.html', '/titanic-victim/constance-gladys-sage.html', '/titanic-victim/dorothy-dolly-florence-sage.html', '/titanic-victim/douglas-bullen-sage.html', '/titanic-victim/elizabeth-ada-sage.html', '/titanic-victim/frederick-sage.html', '/titanic-victim/george-john-sage.html', '/titanic-victim/john-george-sage.html', '/titanic-victim/thomas-henry-sage.html']","Peterborough, Cambridgeshire, England",Female,"
Ticket No. 2343, £69  11s ",Miss,/titanic-victim/stella-anne-sage.html,0.0
1195,24,1887-07-25,"Eldsberga, Halland, Sweden",,"
Destination:       
      Red Wing, Minnesota, United States
",Southampton,Karl Johan,General Labourer,Salander,,Swedish,3rd Class Passenger,[],"Tjärby, Halland, Sweden",Male,"
Ticket No. 7266, £9  6s  6d",Mr,/titanic-victim/karl-johan-salander.html,0.0
1196,29,1883,,,"
Destination:       
      Aberdeen, Aberdeenshire, Scotland
",Southampton,Johan Werner,General Labourer,Salonen,,Finnish,3rd Class Passenger,['/titanic-victim/manta-josefina-nieminen.html'],"Aberdeen, Washington, United States",Male,"
Ticket No. 3101296, £7  18s  6d",Mr,/titanic-victim/johan-werner-salonen.html,0.0
1197,25,1886-06-09,"Alice Castello, Piedmont, Italy",,,Southampton,Govanni,Glass Man,Salussolia,Single,Italian,Restaurant Staff,[],"London, England",Male,,Mr,/titanic-victim/govanni-salussolia.html,0.0
1198,17,1895,"Hardīn, Batroun, Syria",,"
Destination:       
      Wilkes Barre, Pennsylvania, United States
",Cherbourg,Elias,General Labourer,Samaan,,Syrian,3rd Class Passenger,"['/titanic-victim/hanna-elias-samaan.html', '/titanic-victim/youssef-joseph-samaan.html']","Hardīn, Batroun, Syria",Male,"
Ticket No. 2662, £21  13s  7d",Mr,/titanic-victim/elias-samaan.html,0.0
1199,16,1896,"Hardīn, Batroun, Syria",,"
Destination:       
      Wilkes Barre, Pennsylvania, United States
",Cherbourg,Youssef,General Labourer,Samaan,,Syrian,3rd Class Passenger,"['/titanic-victim/elias-samaan.html', '/titanic-victim/hanna-elias-samaan.html']","Hardīn, Batroun, Syria",Male,"
Ticket No. 2662, £21  13s  7d",Mr,/titanic-victim/youssef-joseph-samaan.html,0.0
1200,40,1872,"Hardīn, Batroun, Syria",,"
Destination:       
      Wilkes Barre, Pennsylvania, United States
",Cherbourg,Hanna Elias,General Labourer,Samaan,,Syrian,3rd Class Passenger,"['/titanic-victim/elias-samaan.html', '/titanic-victim/youssef-joseph-samaan.html']","Hardīn, Batroun, Syria",Male,"
Ticket No. 2662, £21  13s  7d",Mr,/titanic-victim/hanna-elias-samaan.html,0.0
1201,24,1888,,,,Southampton,Lazar,Assistant Glass Man,Sartori,,Italian,Restaurant Staff,[],"London, England",Male,,Sig.,/titanic-victim/lazar-sartori.html,0.0
1202,47,1865,"Llandilo, Carmarthenshire, Wales",,,Southampton,Owen Wilmore,Saloon Steward (2nd class),Samuel,Married,Welsh,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/owen-wilmore-samuel.html,0.0
1203,30,1882,"Southampton, Hampshire, England",,,Southampton,Charles Edward,Fireman,Sangster,,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/charles-sangster.html,0.0
1204,19,1892-09-18,"St. Austell, Cornwall, England",,,Southampton,William Henry,Miner,Saundercock,,English,3rd Class Passenger,[],"Penwithick, Cornwall, England",Male,"
Ticket No. 2151, £8  1s ",Mr,/titanic-victim/william-henry-saundercock.html,0.0
1205,25,1886,"Southampton, Hampshire, England",,,Southampton,Walter Ernest,Trimmer,Saunders,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/walter-ernest-saunders.html,0.0
1206,32,1879-06-06,"Southampton, Hampshire, England",,,Southampton,William Ernest ,Saloon Steward,Saunders,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/d-saunders.html,0.0
1207,31,1881-04-08,"Southampton, Hampshire, England",,,Southampton,William Henry,Fireman,Saunders,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/w-saunders.html,0.0
1208,22,1890,,,,Southampton,F.,Fireman,Saunders,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/f-saunders.html,0.0
1209,31,1880-08-21,"Southampton, Hampshire, England",,,Southampton,Robert James,Window Cleaner,Sawyer,Married,English,Deck Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/robert-james-sawyer.html,0.0
1210,24,1888,"Malshanger, Hampshire, England",,"
Destination:       
      Halley, Michigan, United States
",Southampton,Frederick Charles,Gardener,Sawyer,,English,3rd Class Passenger,[],"Basingstoke, Hampshire, England",Male,"
Ticket No. 342826, £8  1s ",Mr,/titanic-victim/frederick-charles-sawyer.html,0.0
1211,20,1891-12-24,"Rathkeale, County Limerick, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,James,,Scanlan,Single,Irish,3rd Class Passenger,[],"Rathkeale, County Limerick, Ireland",Male,"
Ticket No. 36209, £7  14s  6d",Mr,/titanic-victim/james-scanlan.html,0.0
1212,42,1869-04-30,"Guarene, Piemonte, Italy",,,Southampton,Candido,Carver,Scavino,Married,Italian,Restaurant Staff,[],"London, England",Male,,Sig.,/titanic-victim/candido-scavino.html,0.0
1213,22,1890,,,"
Destination:       59 Halsey Street 
      Newark, New Jersey, United States
",Southampton,Augustus,,Schmidt,,Austrian,2nd Class Passenger,[],"London, England",Male,"
Ticket No. 248659, £13 ",Mr,/titanic-victim/august-schmidt.html,0.0
1214,20,1892,"Milton Abbas, Dorset, England",,,Southampton,John,Assistant boots steward (1st Class),Scott,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/john-scott.html,0.0
1215,42,1870-04-13,"Belfast, Ireland",,,Southampton,Archibald,Fireman,Scott,Married,Irish,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/archibald-scott.html,0.0
1216,55,1857,"Southampton, Hampshire, England",,,Southampton,Robert,Saloon Steward (2nd class),Scovell,Married,English,Victualling Crew,[],"Freemantle, Hampshire, England",Male,,Mr,/titanic-victim/robert-scovell.html,0.0
1217,42,1870,,,"
Destination:       
      Chicago, Illinois, United States
",Southampton,Todor,,Sdycoff,,Bulgarian,3rd Class Passenger,[],,Male,"
Ticket No. 349222, £7  17s  11d",Mr,/titanic-victim/todor-sdycoff.html,0.0
1218,28,1884,"Blackpool, England",,"
Destination:       
      Minatilán, Mexico
",Southampton,Charles Frederick Waddington,,Sedgwick,Married,English,2nd Class Passenger,[],"Liverpool, Merseyside, England",Male,"
Ticket No. 244361, £13 ",Mr,/titanic-victim/charles-sedgwick.html,0.0
1219,25,1887-02-25,"Newbury, Berkshire, England",,,Southampton,Samuel Francis,Second third class steward,Sedunary,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/sidney-francis-sedunary.html,0.0
1220,39,1872-07-31,"Southampton, Hampshire, England",,,Southampton,Alfred Henry,Greaser,Self,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/alfred-henry-self.html,0.0
1221,10,1902,,,"
Destination:       
      Wilkes Barre, Pennsylvania, United States
",Cherbourg,Betros,,Seman,,Syrian,3rd Class Passenger,[],"Hardīn, Batroun, Syria",Male,"
Ticket No. 2622, £4  3d",Master,/titanic-victim/betros-seman.html,0.0
1222,24,1888,,,,Southampton,Giacomo,Waiter,Sesia,Single,Italian,Restaurant Staff,[],"London, England",Male,,Sig.,/titanic-victim/giacomo-sesia.html,0.0
1223,35,1876-04-28,"Queenstown, County Cork, Ireland",,"
Destination:       
      New York City, New York, United States
",Southampton,Andrew John,Seaman,Shannon,Married,Irish,3rd Class Passenger,"['/titanic-victim/alfred-john-carver.html', '/titanic-victim/alfred-johnson.html', '/titanic-victim/william-cahoone-johnson.html', '/titanic-victim/thomas-storey.html', '/titanic-survivor/william-henry-tornquist.html']","Portland, Dorset, England",Male,"
Ticket No. 370160",Mr,/titanic-victim/lionel-leonard.html,0.0
1224,29,1882-12-18,"Camberwell, Surrey, England",,,Southampton,Percival,,Sharp,,English,2nd Class Passenger,['/titanic-victim/henry-james-beauchamp.html'],"London, England",Male,"
Ticket No. 244358, £26 ",Mr,/titanic-victim/percival-sharp.html,0.0
1225,25,1886-05-10,"Tynagh, County Galway, Ireland",,"
Destination:       1509 Lexington Avenue 
      New York City, New York, United States
",Queenstown,Patrick,Farm Labourer,Shaughnessy,,Irish,3rd Class Passenger,[],"Tynagh, County Galway, Ireland",Male,"
Ticket No. 370374, £7  15s ",Mr,/titanic-victim/patrick-shaughnessy.html,0.0
1226,41,1870,"Liverpool, Merseyside, England",,,Southampton,Henry,Kitchen Porter,Shaw,Single,English,Victualling Crew,[],"Liverpool, Merseyside, England",Male,,Mr,/titanic-victim/henry-shaw.html,0.0
1227,39,1872,"East Cowes, Isle of Wight, England",,,,John Joseph,Saloon Steward (1st class),Shea,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/john-shea.html,0.0
1228,32,1880,"Liverpool, Merseyside, England",,,Southampton,Thomas,Fireman,Shea,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/thomas-shea.html,0.0
1229,55,1857-04-03,"Bristol, England",,"
Destination:       
      Troy, New York, United States
",Southampton,Frederick Blainey,Painter & Decorator,Shellard,Married,English,3rd Class Passenger,['/titanic-victim/thomas-james-everett.html'],"Bristol, England",Male,"
Ticket No. 6212, £15  2s ",Mr,/titanic-victim/frederick-blainey-shellard.html,0.0
1230,32,1880-03-31,"Whitehaven, Cumberland, England",,,Southampton,Jonathan,Junior Assistant 2nd. Engineer,Shepherd,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/jonathan-shepherd.html,0.0
1231,26,1886,"Beirut, Syria",,,Cherbourg,Al-Amīr Fāris ,General Labourer,Shihāb,,Syrian,3rd Class Passenger,[],"Beirut, Syria",Male,"
Ticket No. 2631, £7  4s  6d",Mr,/titanic-victim/emir-farres-chehab-shihab.html,0.0
1232,19,1892-12-02,"Southampton, Hampshire, England",,,Southampton,Charles Frederick,Trimmer,Shillabeer,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/charles-frederick-shillabeer.html,0.0
1233,22,1889-08-17,"Cannington, Somerset, England",,"
Destination:       
      New York City, New York, United States
",Southampton,Charles Joseph,Valet,Shorney,,English,3rd Class Passenger,[],"Heron's Ghyll, Sussex, England",Male,"
Ticket No. 374910, £8  1s ",Mr,/titanic-victim/charles-joseph-shorney.html,0.0
1234,29,1882-09-23,"Battersea, London, England",,,,Sidney Conrad,Bed Room Steward,Siebert,Married,English,Victualling Crew,[],"Shirley, Hampshire, England",Male,,Mr,/titanic-victim/sidney-conrad-siebert.html,0.0
1235,51,February 1861,"Washington DC, United States","
Cabin No.: E44",,Cherbourg,William Baird,Businessman,Silvey,Married,American,1st Class Passenger,['/titanic-survivor/alice-silvey.html'],"Duluth, Minnesota, United States",Male,"
Ticket No. 13507, £55  18s ",Mr,/titanic-victim/william-baird-silvey.html,0.0
1236,40,1872,"Leigh, Kent, England",,,Southampton,John,General Labourer,Simmons,Single,English,3rd Class Passenger,[],,Male,"
Ticket No. 392082, £8  1s ",Mr,/titanic-victim/john-simmons.html,0.0
1237,24,1887-05-16,"Southampton, Hampshire, England",,,Southampton,Frederick Charles,Saloon Steward,Simmons,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/frederick-simmons.html,0.0
1238,37,1875,"Litton, Somerset, England",,,Southampton,William Simon Catcott,Passage Cook,Simmons,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/w-simmons.html,0.0
1239,37,1875-03-01,"Belfast, Ireland",,,Southampton,John Edward,Assistant Surgeon,Simpson,Married,Irish,Deck Crew,[],"Belfast, Ireland",Male,,Dr,/titanic-victim/john-edward-simpson.html,0.0
1240,22,1890,,,"
Destination:       
      Brantford, Ontario, Canada
",Cherbourg,Arsen,Farmer,Siraganian,,Armenian,3rd Class Passenger,"['/titanic-survivor/neshan-krekorian.html', '/titanic-survivor/david-vartanian.html', '/titanic-victim/ortin-zakarian.html', '/titanic-victim/mapriededer-zakarian.html']","Kiği, Turkey",Male,"
Ticket No. 2669, £7  4s  7d",Mr,/titanic-victim/orsen-sirayanian.html,0.0
1241,19,1892-08-10,,,"
Destination:       
      New York City, New York, United States
",Southampton,Morris,Tailor,Sirota,,Russian,3rd Class Passenger,[],"London, England",Male,"
Ticket No. 392092, £8  1s ",Mr,/titanic-victim/maurice-sirota.html,0.0
1242,40,1872,,,"
Destination:       
      Harrisburg, Pennsylvania, United States
",Southampton,Husein,General Labourer,Sivic,Married,Bosnian,3rd Class Passenger,[],"Batic, Bosnia",Male,"
Ticket No. 349251, £7  17s  11d",Mr,/titanic-victim/husein-sivic.html,0.0
1243,21,1891,,,"
Destination:       
      Mountain Home, Idaho, United States
",Southampton,Antti Wilhelm,General Labourer,Sivola,,Finnish,3rd Class Passenger,[],"Mountain Home, Idaho, United States",Male,"
Ticket No. 3101280, £7  18s  6d",Mr,/titanic-victim/antti-wilhelm-sivola.html,0.0
1244,23,1888-12-23,"London, England",,,Southampton,William,Steward (3rd Class),Sivier,Single,English,Victualling Crew,[],"London, England",Male,,Mr,/titanic-victim/william-sivier.html,0.0
1245,59,1852-09-09,"Hjo, Västergötland, Sweden",,"
Destination:       
      Sault Sainte Marie, Michigan, United States
",Southampton,Ernst Adolf,,Sjöstedt,Married,Swedish,2nd Class Passenger,[],"Hjo, Västergötland, Sweden",Male,"
Ticket No. 237442, £13  10s ",Mr,/titanic-victim/ernst-adolf-sjostedt.html,0.0
1246,23,1889,"Penton Grafton, Hampshire, England",,,Southampton,William,Trimmer,Skeates,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-skeates.html,0.0
1247,41,1871,"Gosport, Hampshire, England",,,,Edward,Saloon Steward (1st class),Skinner,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/edward-skinner.html,0.0
1248,9,1902-07-22,"Iron Mountain, Michigan, United States",,"
Destination:       
      Iron Mountain, Michigan, United States
",Southampton,Mabel,,Skoog,,American,3rd Class Passenger,"['/titanic-victim/anna-bernhardina-skoog.html', '/titanic-victim/harald-skoog.html', '/titanic-victim/karl-thorsten-skoog.html', '/titanic-victim/margit-elizabeth-skoog.html', '/titanic-victim/wilhelm-william-johansson-skoog.html']","Hällekis, Västergötland, Sweden",Female,"
Ticket No. 347088, £27  18s ",Miss,/titanic-victim/mabel-skoog.html,0.0
1249,43,1868-11-13,"Kinne-Vedum, Skaraborg, Sweden",,"
Destination:       
      Iron Mountain, Michigan, United States
",Southampton,Anna Bernhardina,,Skoog,Married,Swedish,3rd Class Passenger,"['/titanic-victim/harald-skoog.html', '/titanic-victim/karl-thorsten-skoog.html', '/titanic-victim/mabel-skoog.html', '/titanic-victim/margit-elizabeth-skoog.html', '/titanic-victim/wilhelm-william-johansson-skoog.html']","Hällekis, Västergötland, Sweden",Female,"
Ticket No. 347088, £27  18s ",Mrs,/titanic-victim/anna-bernhardina-skoog.html,0.0
1250,40,1872-04-06,"Forshem, Skaraborg, Sweden",,"
Destination:       
      Iron Mountain, Michigan, United States
",Southampton,Wilhelm Johansson,General Labourer,Skoog,Married,Swedish,3rd Class Passenger,"['/titanic-victim/anna-bernhardina-skoog.html', '/titanic-victim/harald-skoog.html', '/titanic-victim/karl-thorsten-skoog.html', '/titanic-victim/mabel-skoog.html', '/titanic-victim/margit-elizabeth-skoog.html']","Hällekis, Västergötland, Sweden",Male,"
Ticket No. 347088, £27  18s ",Mr,/titanic-victim/wilhelm-william-johansson-skoog.html,0.0
1251,2,1910-04-14,"Iron Mountain, Michigan, United States",,"
Destination:       
      Iron Mountain, Michigan, United States
",Southampton,Margit Elizabeth,,Skoog,,American,3rd Class Passenger,"['/titanic-victim/anna-bernhardina-skoog.html', '/titanic-victim/harald-skoog.html', '/titanic-victim/karl-thorsten-skoog.html', '/titanic-victim/mabel-skoog.html', '/titanic-victim/wilhelm-william-johansson-skoog.html']","Hällekis, Västergötland, Sweden",Female,"
Ticket No. 347088, £27  18s ",Miss,/titanic-victim/margit-elizabeth-skoog.html,0.0
1252,5,1906-08-22,"Iron Mountain, Michigan, United States",,"
Destination:       
      Iron Mountain, Michigan, United States
",Southampton,Harald,,Skoog,,American,3rd Class Passenger,"['/titanic-victim/anna-bernhardina-skoog.html', '/titanic-victim/karl-thorsten-skoog.html', '/titanic-victim/mabel-skoog.html', '/titanic-victim/margit-elizabeth-skoog.html', '/titanic-victim/wilhelm-william-johansson-skoog.html']","Hällekis, Västergötland, Sweden",Male,"
Ticket No. 347088, £27  18s ",Master,/titanic-victim/harald-skoog.html,0.0
1253,11,1900-07-13,"Iron Mountain, Michigan, United States",,"
Destination:       
      Iron Mountain, Michigan, United States
",Southampton,Karl Thorsten,,Skoog,,American,3rd Class Passenger,"['/titanic-victim/anna-bernhardina-skoog.html', '/titanic-victim/harald-skoog.html', '/titanic-victim/mabel-skoog.html', '/titanic-victim/margit-elizabeth-skoog.html', '/titanic-victim/wilhelm-william-johansson-skoog.html']","Hällekis, Västergötland, Sweden",Male,"
Ticket No. 347088, £27  18s ",Master,/titanic-victim/karl-thorsten-skoog.html,0.0
1254,42,1870,,,,Southampton,Petco,General Labourer,Slabenoff,,Bulgarian,3rd Class Passenger,[],,Male,"
Ticket No. 349214, £7  17s  11d",Mr,/titanic-victim/petco-slabenoff.html,0.0
1255,33,1878-06-30,"Southampton, Hampshire, England",,,Southampton,Harry John,3rd Class Steward,Slight,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/harry-john-slight.html,0.0
1256,35,1876-12-16,"Landrake, Cornwall, England",,,Southampton,Richard James,Journeyman carpenter,Slemen,Single,English,2nd Class Passenger,[],"Landrake, Cornwall, England",Male,"
Ticket No. 28206, £10  10s ",Mr,/titanic-victim/richard-james-slemen.html,0.0
1257,36,1875-08-30,"Southampton, Hampshire, England",,,,William Henry James,Larder Cook,Slight,,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-slight.html,0.0
1258,31,1881,"Liverpool, Merseyside, England",,,,Peter,Chief Electrician,Sloan,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/peter-sloan.html,0.0
1259,42,1870-01-09,"Liverpool, Merseyside, England",,,Southampton,William McMillan,Leading Fireman,Small,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-small.html,0.0
1260,20,1892,,,,Southampton,Selman Francis,Merchant,Slocovski,,Russian,3rd Class Passenger,[],"London, England",Male,"
Ticket No. 392086, £8  1s ",Mr,/titanic-victim/selman-francis-slocovski.html,0.0
1261,56,1856,,,,Southampton,John Montgomery,,Smart,,American,1st Class Passenger,[],"Kildale, Yorkshire, England",Male,"
Ticket No. 113792, £26  11s ",Mr,/titanic-victim/john-montgomery-smart.html,0.0
1262,37,1875,,,"
Destination:       
      New York City, New York, United States
",Southampton,Mile,Farm Labourer,Smiljanić,,Croatian,3rd Class Passenger,[],"Pisac, Croatia",Male,"
Ticket No. 315037, £8  13s  3d",Mr,/titanic-victim/mile-smiljanic.html,0.0
1263,28,1883-11-30,"Bootle, Lancashire, England",,,,John Downing,Saloon Steward,Smillie,Single,Scottish,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/john-smillie.html,0.0
1264,24,1887-12-16,"Southampton, Hampshire, England",,,Southampton,James William,Assistant baker,Smith,Single,English,Victualling Crew,[],"Freemantle, Hampshire, England",Male,,Mr,/titanic-victim/james-william-smith.html,0.0
1265,35,1877-03-07,"St. Keverne, Cornwall, England",,,Southampton,John Richard Jago,Postal Clerk / Postman,Smith,,English,Victualling Crew,[],,Male,,Mr,/titanic-victim/john-richard-jago-smith.html,0.0
1266,26,1886,"Birmingham, England",,,Southampton,William,Seaman,Smith,Single,English,Deck Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/william-smith.html,0.0
1267,27,1885,"Southampton, Hampshire, England",,,Southampton,Ernest George,Trimmer,Smith,,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/ernest-george-smith.html,0.0
1268,57,1854-06-11,"Camberwell, Surrey, England","
Cabin No.: A19",,Southampton,Richard William,,Smith,,English,1st Class Passenger,[],"Streatham, London, England",Male,"
Ticket No. 113056, £26 ",Mr,/titanic-victim/richard-william-smith.html,0.0
1269,33,1879,"Weymouth, Dorset, England",,,Southampton,Reginald George,Saloon Steward (1st class),Smith,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/reginald-george-smith.html,0.0
1270,45,1867,"London, England",,,Southampton,Charles Henry James,Kitchen Porter,Smith,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/charles-smith.html,0.0
1271,24,1887-08-14,"Dawson, Pennsylvania, United States","
Cabin No.: C31",,Cherbourg,Lucian Philip,,Smith,Married,American,1st Class Passenger,['/titanic-survivor/mary-eloise-smith.html'],"Morgantown, West Virginia, United States",Male,"
Ticket No. 13695, £60 ",Mr,/titanic-victim/lucian-philip-smith.html,0.0
1272,62,1850-01-27,"Hanley, Staffordshire, England",,,Southampton,Edward John,Master,Smith,Married,English,Deck Crew,[],"Southampton, Hampshire, England",Male,,Captain,/titanic-victim/edward-john-smith.html,0.0
1273,39,1873-02-17,"Elgin, Moray, Scotland",,,,James Muil,Junior 4th. Engineer,Smith,Married,Scottish,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/james-smith.html,0.0
1274,56,1856-04-03,,"
Cabin No.: A7",,Cherbourg,James Clinch,Military,Smith,,American,1st Class Passenger,[],"Paris, France",Male,"
Ticket No. 17764, £30  13s  11d",Mr,/titanic-victim/james-clinch-smith.html,0.0
1275,39,1872,"Itchen, Hampshire, England",,,Southampton,Charles Edwin,2nd Class Bedroom Steward,Smith,Married,English,Victualling Crew,[],"Woolston, Hampshire, England",Male,,Mr,/titanic-victim/charles-edwin-smith.html,0.0
1276,26,1886-01-23,"Killeen, County Galway, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,Thomas,,Smyth,Single,Irish,3rd Class Passenger,[],"Caltra, County Galway, Ireland",Male,"
Ticket No. 384461, £7  15s ",Mr,/titanic-victim/thomas-smyth.html,0.0
1277,22,1889-11-13,"Kilburn, Middlesex, England",,,Southampton,Harry James,Fireman,Smither,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-victim/harry-james-smither.html,0.0
